Fecha,cantidad_servicios,tiempo_asignacion_prom,tiempo_arribo_prom,tiempo_respuesta_prom,Cantidad Camb.Color,Cantidad Reclamos,Cantidad Rechazos Internac.,Ciclo Vida_ADULTO MAY,Ciclo Vida_NEONATAL,Ciclo Vida_PEDIATRICO,Sexo_F,Sexo_M,Zona Inicial_INTERIOR,Zona Inicial_NOROESTE,Zona Inicial_NORTE,Zona Inicial_OESTE,Zona Inicial_SUR,Zona Inicial_Z-CHACO,Zona Inicial_Z-CORDOBA,Zona Inicial_Z-CORRIENTES,Zona Inicial_Z-ENTRE RIOS,Zona Inicial_Z-MENDOZA,Zona Inicial_Z-RIO NEGRO,Zona Inicial_Z-SALTA,Zona Inicial_Z-SAN JUAN,Zona Inicial_Z-SAN LUIS,Zona Inicial_Z-SANTA FE,Zona Inicial_Z-SANTIAGO DEL ESTERO,Zona Inicial_Z-TUCUMAN,Provincia_CAPITAL FEDERAL,Provincia_CHACO,Provincia_CONURBANO,Provincia_CORDOBA,Provincia_CORRIENTES,Provincia_ENTRE RIOS,Provincia_MENDOZA,Provincia_RIO NEGRO,Provincia_SALTA,Provincia_SAN JUAN,Provincia_SAN LUIS,Provincia_SANTA FE,Provincia_SANTIAGO DEL ESTERO,Provincia_TUCUMAN
2024-01-20,4,0 days 00:05:03,0 days 02:09:19.500000,0 days 02:16:45.250000,0.0,0.0,0.0,2,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-01-21,6,0 days 02:10:03.333333333,0 days 03:47:58.500000,0 days 04:01:01.833333333,0.0,0.0,0.0,0,0,1,4,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-01-22,31,0 days 00:13:34.258064516,0 days 02:19:53.741935483,0 days 02:41:34.838709677,2.0,2.0,0.0,11,0,1,20,11,0,1,6,1,8,0,0,0,0,0,0,0,0,0,0,0,0,15,0,16,0,0,0,0,0,0,0,0,0,0,0
2024-01-23,21,0 days 01:15:33.285714285,0 days 02:38:18.523809523,0 days 03:57:29.333333333,0.0,6.0,0.0,8,0,2,14,7,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,14,0,7,0,0,0,0,0,0,0,0,0,0,0
2024-01-24,21,0 days 00:24:04.380952380,0 days 02:15:54,0 days 02:43:04.285714285,3.0,3.0,0.0,9,0,5,13,8,0,1,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,8,0,0,0,0,0,0,0,0,0,0,0
2024-01-25,15,0 days 00:10:51.066666666,0 days 02:37:35,0 days 03:17:22.666666666,1.0,6.0,0.0,8,0,0,10,5,0,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0
2024-01-26,12,0 days 02:11:32.416666666,0 days 04:00:50.916666666,0 days 05:44:53.666666666,1.0,4.0,0.0,2,0,1,5,7,1,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0
2024-01-27,15,0 days 02:03:53.933333333,0 days 05:40:33.466666666,0 days 05:38:08,1.0,4.0,0.0,5,0,4,9,6,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0
2024-01-28,8,0 days 01:33:00.375000,0 days 02:35:55.375000,0 days 04:20:34.250000,0.0,1.0,0.0,3,0,1,6,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-01-29,26,0 days 00:12:02.153846153,0 days 02:39:18.269230769,0 days 03:05:57.576923076,1.0,5.0,0.0,11,0,2,16,10,0,1,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,14,0,0,0,0,0,0,0,0,0,0,0
2024-01-30,24,0 days 00:10:28,0 days 02:35:59.458333333,0 days 03:36:51.541666666,4.0,7.0,0.0,6,0,5,11,13,0,1,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0
2024-01-31,15,0 days 00:07:36.066666666,0 days 02:46:07.866666666,0 days 02:59:53.866666666,2.0,2.0,0.0,8,0,2,11,4,0,1,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0
2024-02-01,12,0 days 00:08:05.416666666,0 days 02:03:02.833333333,0 days 02:40:26.750000,1.0,2.0,0.0,3,0,2,9,3,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0
2024-02-02,12,0 days 04:28:37.583333333,0 days 04:00:30.333333333,0 days 08:08:56.250000,2.0,8.0,0.0,5,0,0,5,7,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-02-03,9,0 days 00:10:49.222222222,0 days 03:23:45.777777777,0 days 03:35:59.555555555,1.0,0.0,0.0,5,0,2,5,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0
2024-02-04,8,0 days 01:26:16.250000,0 days 01:21:31.750000,0 days 02:48:59.750000,0.0,2.0,0.0,3,0,1,6,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-02-05,23,0 days 00:53:02.260869565,0 days 01:47:11.086956521,0 days 02:45:08.217391304,2.0,0.0,0.0,6,0,3,18,5,0,1,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,14,0,9,0,0,0,0,0,0,0,0,0,0,0
2024-02-06,12,0 days 01:44:40,0 days 03:10:15,0 days 05:12:56.750000,3.0,1.0,0.0,5,0,0,7,5,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-02-07,19,0 days 00:14:43,0 days 02:21:37.157894736,0 days 02:30:28.526315789,1.0,3.0,0.0,11,0,3,10,9,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,14,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-02-08,12,0 days 00:16:55.166666666,0 days 02:11:51.833333333,0 days 03:15:07.250000,1.0,2.0,0.0,5,0,4,5,7,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0
2024-02-09,10,0 days 00:10:17.800000,0 days 01:20:48.700000,0 days 04:33:43.900000,1.0,4.0,0.0,3,0,3,4,6,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0
2024-02-10,10,0 days 00:16:29.900000,0 days 03:17:38.600000,0 days 03:39:24,1.0,1.0,0.0,5,0,4,7,3,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0
2024-02-11,11,0 days 00:11:58.090909090,0 days 04:11:15.909090909,0 days 02:46:48.181818181,0.0,1.0,0.0,4,0,1,4,7,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0
2024-02-12,11,0 days 00:27:50.636363636,0 days 01:42:42.454545454,0 days 02:13:42,0.0,1.0,0.0,8,0,1,6,5,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-02-13,7,0 days 00:16:22,0 days 02:02:42.857142857,0 days 02:20:52.714285714,1.0,0.0,0.0,2,0,1,5,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-02-14,14,0 days 00:06:52.714285714,0 days 03:51:37.785714285,0 days 04:00:33.642857142,3.0,3.0,0.0,3,0,2,9,5,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,3,0,0,0,0,1,0,0,0,0,0,0
2024-02-15,16,0 days 00:20:08.937500,0 days 03:53:51.250000,0 days 03:48:34.125000,1.0,7.0,0.0,7,0,4,11,5,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-02-16,16,0 days 00:21:25.937500,0 days 03:24:55.750000,0 days 03:48:28.937500,1.0,2.0,0.0,4,0,1,12,4,2,1,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,6,0,7,0,0,0,0,0,0,0,0,1,0,0
2024-02-17,11,0 days 01:13:13.363636363,0 days 03:24:04.363636363,0 days 04:38:55.363636363,1.0,1.0,0.0,4,0,0,6,5,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-02-18,15,0 days 00:30:51.533333333,0 days 04:31:52.266666666,0 days 05:04:07.333333333,0.0,2.0,0.0,5,0,2,9,6,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0
2024-02-19,23,0 days 00:23:28.565217391,0 days 03:31:39.130434782,0 days 04:31:01.086956521,2.0,7.0,0.0,10,0,3,12,11,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,8,0,0,0,0,0,0,0,0,0,0,0
2024-02-20,24,0 days 00:39:10.750000,0 days 04:08:06.875000,0 days 04:49:58.958333333,1.0,9.0,0.0,8,0,3,12,12,0,1,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,13,0,0,0,0,0,0,0,0,0,0,0
2024-02-21,14,0 days 00:08:46.214285714,0 days 02:58:07.071428571,0 days 03:11:44.285714285,1.0,2.0,0.0,2,0,3,3,11,0,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0
2024-02-22,17,0 days 00:16:06.294117647,0 days 03:47:01.882352941,0 days 04:07:05.941176470,1.0,5.0,0.0,6,0,2,10,7,0,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0
2024-02-23,2,0 days 06:01:05,0 days 10:39:05,0 days 16:41:27,0.0,0.0,0.0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-02-24,9,0 days 01:14:33.666666666,0 days 03:44:54.777777777,0 days 03:35:33.222222222,1.0,0.0,0.0,2,0,1,4,5,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0
2024-02-25,15,0 days 00:14:45.066666666,0 days 04:06:00.800000,0 days 04:23:39.933333333,0.0,1.0,0.0,5,0,4,9,6,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0
2024-02-26,26,0 days 00:42:55.423076923,0 days 02:31:53.538461538,0 days 03:17:24.461538461,2.0,4.0,0.0,5,0,5,16,10,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,10,0,0,0,0,0,0,0,0,0,0,0
2024-02-27,22,0 days 01:00:19.636363636,0 days 03:07:11.590909090,0 days 03:27:54.681818181,3.0,1.0,0.0,5,0,3,16,6,0,0,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,10,0,0,0,0,0,0,0,0,0,0,0
2024-02-28,21,0 days 00:07:17.190476190,0 days 03:06:38.714285714,0 days 03:20:38.047619047,5.0,2.0,0.0,8,0,4,14,7,0,1,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,13,0,0,0,0,0,0,0,0,0,0,0
2024-02-29,21,0 days 00:15:30.333333333,0 days 03:20:42.047619047,0 days 03:38:56.666666666,1.0,2.0,0.0,6,0,5,14,7,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,7,0,0,0,0,0,0,0,0,0,0,0
2024-03-01,13,0 days 00:22:22.384615384,0 days 02:42:35.846153846,0 days 03:08:13.076923076,1.0,4.0,0.0,4,0,0,7,6,0,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0
2024-03-02,8,0 days 00:23:13.125000,0 days 02:23:09.500000,0 days 02:48:21.500000,0.0,1.0,0.0,4,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-03,4,0 days 00:05:37.750000,0 days 02:01:56.250000,0 days 02:09:24,0.0,0.0,0.0,2,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-03-04,15,0 days 00:41:30.333333333,0 days 04:34:18.066666666,0 days 05:21:09.333333333,0.0,4.0,0.0,4,0,4,5,10,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0
2024-03-05,20,0 days 00:52:22.550000,0 days 03:15:16.850000,0 days 04:15:23.300000,1.0,5.0,0.0,2,0,2,11,9,1,2,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0
2024-03-06,27,0 days 00:14:20.592592592,0 days 04:33:18.481481481,0 days 04:28:20.333333333,5.0,12.0,0.0,11,0,3,18,9,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,6,0,0,0,0,0,0,0,0,0,0,0
2024-03-07,20,0 days 00:15:21.400000,0 days 03:28:59.800000,0 days 03:46:12.350000,2.0,4.0,0.0,4,0,5,8,12,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,8,0,0,0,0,0,0,0,0,0,0,0
2024-03-08,13,0 days 00:07:10.923076923,0 days 03:57:39.615384615,0 days 04:06:54.230769230,0.0,4.0,0.0,4,0,3,8,5,0,0,2,4,2,0,0,0,0,0,1,0,0,0,0,0,0,4,0,8,0,0,0,0,1,0,0,0,0,0,0
2024-03-09,11,0 days 01:16:42.454545454,0 days 03:12:57.272727272,0 days 03:38:26.181818181,2.0,0.0,0.0,1,0,4,6,5,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-03-10,12,0 days 00:40:41.666666666,0 days 02:25:25.166666666,0 days 04:18:03.500000,0.0,4.0,0.0,5,0,2,8,4,1,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0
2024-03-11,26,0 days 00:45:13.615384615,0 days 03:38:53.500000,0 days 04:31:17.307692307,3.0,5.0,0.0,9,0,5,13,13,0,1,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,14,0,12,0,0,0,0,0,0,0,0,0,0,0
2024-03-12,26,0 days 00:43:25.846153846,0 days 03:05:15.423076923,0 days 04:00:23.307692307,3.0,4.0,0.0,6,0,5,13,13,0,2,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,11,0,0,0,0,0,0,0,0,0,0,0
2024-03-13,27,0 days 00:39:14.222222222,0 days 03:41:17.259259259,0 days 04:37:51.851851851,2.0,5.0,0.0,13,0,5,20,7,0,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,18,0,9,0,0,0,0,0,0,0,0,0,0,0
2024-03-14,24,0 days 00:24:33.916666666,0 days 03:09:09.708333333,0 days 03:08:57.166666666,4.0,2.0,0.0,6,0,3,12,12,0,4,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,14,0,10,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,10,0 days 05:29:48,0 days 05:38:22.200000,0 days 06:55:04.700000,1.0,0.0,0.0,2,0,2,5,5,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,16,0 days 00:47:52.875000,0 days 02:23:01.187500,0 days 03:14:34,1.0,0.0,0.0,7,0,3,9,7,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0
2024-03-17,7,0 days 00:09:39.428571428,0 days 05:17:34.142857142,0 days 05:04:59,0.0,1.0,0.0,5,0,0,4,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-03-18,30,0 days 01:10:16.766666666,0 days 03:36:38.633333333,0 days 05:04:15.200000,3.0,9.0,0.0,6,0,9,17,13,1,2,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,17,0,12,0,0,0,0,0,0,0,0,0,0,0
2024-03-19,19,0 days 00:45:40.052631578,0 days 04:04:28.947368421,0 days 04:53:51.315789473,3.0,17.0,0.0,8,0,3,10,9,1,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,6,0,0,0,0,0,0,0,0,0,0,0
2024-03-20,20,0 days 00:43:43.150000,0 days 04:09:28.400000,0 days 03:58:15.050000,0.0,7.0,0.0,7,0,2,11,8,0,1,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,0,0,0,0
2024-03-21,26,0 days 00:31:22.307692307,0 days 05:01:28.692307692,0 days 05:19:46.884615384,6.0,5.0,0.0,6,0,9,17,9,0,2,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,11,0,0,0,0,0,0,0,0,0,0,0
2024-03-22,15,0 days 01:56:30.066666666,0 days 04:31:37.200000,0 days 05:59:01.333333333,3.0,2.0,0.0,3,0,1,10,5,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0
2024-03-23,10,0 days 00:06:08.700000,0 days 03:43:13.800000,0 days 03:51:12.900000,0.0,0.0,0.0,4,0,1,6,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0
2024-03-24,14,0 days 01:19:33.285714285,0 days 03:04:44.714285714,0 days 04:32:52.500000,0.0,2.0,0.0,5,0,1,13,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-03-25,19,0 days 01:36:43.210526315,0 days 03:32:40.105263157,0 days 05:04:31.631578947,1.0,5.0,0.0,3,0,7,11,8,0,0,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0
2024-03-26,23,0 days 01:15:11.782608695,0 days 02:56:32.304347826,0 days 05:13:02.652173913,2.0,34.0,0.0,8,0,1,14,9,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,0,9,0,0,0,0,0,0,0,0,0,0,0
2024-03-27,21,0 days 00:31:49.476190476,0 days 04:10:38.714285714,0 days 03:54:34.952380952,4.0,7.0,0.0,5,0,6,12,9,0,0,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,0,0,0,0
2024-03-28,19,0 days 00:56:26.736842105,0 days 03:04:45.894736842,0 days 03:42:23.157894736,4.0,3.0,0.0,9,0,5,9,10,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-03-29,9,0 days 00:20:44.222222222,0 days 07:24:22.111111111,0 days 05:52:39.444444444,0.0,0.0,0.0,1,0,2,3,6,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-03-30,11,0 days 00:32:50.181818181,0 days 05:54:31.454545454,0 days 07:10:11,2.0,1.0,0.0,1,0,2,4,7,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,0,4,0,0,0,0,0,0,0,0,1,0,0
2024-03-31,7,0 days 00:27:18.714285714,0 days 05:44:54.571428571,0 days 06:13:42.714285714,0.0,1.0,0.0,1,0,0,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-04-01,14,0 days 00:34:20.214285714,0 days 03:56:52.500000,0 days 03:49:47.571428571,3.0,2.0,0.0,2,0,4,9,5,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0
2024-04-02,10,0 days 00:33:25.800000,0 days 01:59:10.900000,0 days 03:22:38,2.0,0.0,0.0,2,0,1,7,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-04-03,35,0 days 00:42:42.914285714,0 days 03:29:12.228571428,0 days 03:53:56.085714285,6.0,1.0,0.0,13,0,7,21,14,0,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,8,0,0,0,0,0,0,0,0,0,0,0
2024-04-04,13,0 days 01:00:09.615384615,0 days 04:09:34.538461538,0 days 06:00:53.076923076,1.0,2.0,0.0,5,0,2,6,7,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,8,0,4,0,0,0,0,0,0,0,0,0,1,0
2024-04-05,14,0 days 00:15:15.500000,0 days 02:52:37.357142857,0 days 03:10:15.428571428,2.0,2.0,0.0,6,0,4,9,5,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-04-06,14,0 days 01:02:16,0 days 02:23:04.214285714,0 days 02:38:24.928571428,2.0,6.0,0.0,8,0,1,11,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0
2024-04-07,12,0 days 00:07:45.666666666,0 days 03:36:49.666666666,0 days 03:45:45.083333333,0.0,1.0,0.0,3,0,3,10,2,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-04-08,25,0 days 00:25:53.440000,0 days 04:02:10.760000,0 days 04:29:23.880000,2.0,9.0,0.0,9,0,4,19,6,0,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,16,0,8,0,0,0,0,0,0,0,0,0,0,0
2024-04-09,18,0 days 00:52:37.333333333,0 days 04:42:14.333333333,0 days 05:56:25.444444444,1.0,2.0,0.0,6,0,1,11,7,0,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0
2024-04-10,25,0 days 00:41:17.080000,0 days 03:06:52.600000,0 days 04:05:49.440000,3.0,2.0,0.0,5,0,4,11,14,1,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,0,10,0,0,0,0,0,0,0,0,0,0,0
2024-04-11,21,0 days 00:16:13.619047619,0 days 03:54:28.666666666,0 days 04:21:07.380952380,4.0,0.0,0.0,3,0,4,12,9,0,2,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0
2024-04-12,22,0 days 00:14:24.409090909,0 days 03:05:55.727272727,0 days 04:06:02.454545454,4.0,1.0,0.0,5,0,8,11,11,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,1,13,0,8,0,0,0,0,0,0,0,0,0,0,1
2024-04-13,15,0 days 00:07:44.466666666,0 days 02:34:52.733333333,0 days 02:44:31,1.0,0.0,0.0,4,0,6,7,8,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0
2024-04-14,14,0 days 00:33:44.928571428,0 days 02:36:39.857142857,0 days 03:01:05.571428571,0.0,1.0,0.0,4,0,2,7,7,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0
2024-04-15,21,0 days 00:38:53.333333333,0 days 04:16:57.857142857,0 days 03:25:27.904761904,3.0,4.0,0.0,4,0,5,15,6,0,0,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,0,0,0,0
2024-04-16,20,0 days 01:27:52.100000,0 days 04:51:49,0 days 06:45:31.550000,1.0,5.0,0.0,5,0,8,10,10,0,0,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0
2024-04-17,21,0 days 00:24:42.714285714,0 days 04:27:13.428571428,0 days 04:02:22.238095238,1.0,5.0,0.0,6,0,4,17,4,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,8,0,0,0,0,0,0,0,0,0,0,0
2024-04-18,15,0 days 01:01:34,0 days 02:54:05.133333333,0 days 03:57:16.133333333,2.0,1.0,0.0,0,0,8,9,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0
2024-04-19,17,0 days 00:11:19.058823529,0 days 06:15:46.470588235,0 days 06:30:07.411764705,1.0,2.0,0.0,8,0,6,11,6,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-04-20,10,0 days 00:05:28.800000,0 days 02:52:26.500000,0 days 02:58:44.600000,0.0,1.0,0.0,4,0,4,7,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0
2024-04-21,11,0 days 00:05:03.181818181,0 days 02:46:53.363636363,0 days 02:36:59.818181818,0.0,0.0,0.0,4,0,1,7,4,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0
2024-04-22,35,0 days 00:42:31.057142857,0 days 03:15:35.657142857,0 days 04:41:15.400000,6.0,6.0,0.0,5,0,11,19,16,0,3,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,21,0,14,0,0,0,0,0,0,0,0,0,0,0
2024-04-23,29,0 days 00:53:17.551724137,0 days 02:30:10.137931034,0 days 04:27:42.172413793,2.0,5.0,0.0,4,0,6,17,12,0,2,8,2,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,15,0,0,0,0,0,0,0,0,0,0,0
2024-04-24,21,0 days 00:11:34.428571428,0 days 04:37:51.666666666,0 days 04:39:44.761904761,2.0,3.0,0.0,5,0,6,13,8,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,15,0,6,0,0,0,0,0,0,0,0,0,0,0
2024-04-25,24,0 days 00:30:17.416666666,0 days 02:35:19.208333333,0 days 04:18:14.416666666,5.0,2.0,0.0,3,0,6,13,11,2,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,8,0,0,0,0,0,0,0,0,0,0,0
2024-04-26,21,0 days 00:02:47.904761904,0 days 03:34:06.571428571,0 days 04:20:39.904761904,3.0,4.0,0.0,8,0,6,17,4,0,1,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,0,0,0,0
2024-04-27,20,0 days 00:06:13.550000,0 days 02:52:07.050000,0 days 02:39:13.400000,1.0,0.0,0.0,3,0,13,9,11,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,4,0,0,0,0,0,0,0,0,0,0,0
2024-04-28,19,0 days 00:43:12.894736842,0 days 02:18:26.210526315,0 days 03:13:38,1.0,0.0,0.0,4,0,3,16,3,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,13,0,6,0,0,0,0,0,0,0,0,0,0,0
