Fecha,cantidad_servicios,tiempo_asignacion_prom,tiempo_arribo_prom,tiempo_respuesta_prom,Cantidad Camb.Color,Cantidad Reclamos,Cantidad Rechazos Internac.,Ciclo Vida_ADULTO MAY,Ciclo Vida_NEONATAL,Ciclo Vida_PEDIATRICO,Sexo_F,Sexo_M,Zona Inicial_INTERIOR,Zona Inicial_NOROESTE,Zona Inicial_NORTE,Zona Inicial_OESTE,Zona Inicial_SUR,Zona Inicial_Z-CATAMARCA,Zona Inicial_Z-CHACO,Zona Inicial_Z-CHUBUT,Zona Inicial_Z-CORDOBA,Zona Inicial_Z-CORRIENTES,Zona Inicial_Z-ENTRE RIOS,Zona Inicial_Z-FORMOSA,Zona Inicial_Z-JUJUY,Zona Inicial_Z-LA PAMPA,Zona Inicial_Z-LA RIOJA,Zona Inicial_Z-MENDOZA,Zona Inicial_Z-MISIONES,Zona Inicial_Z-NEUQUEN,Zona Inicial_Z-RIO NEGRO,Zona Inicial_Z-SALTA,Zona Inicial_Z-SAN JUAN,Zona Inicial_Z-SAN LUIS,Zona Inicial_Z-SANTA CRUZ,Zona Inicial_Z-SANTA FE,Zona Inicial_Z-SANTIAGO DEL ESTERO,Zona Inicial_Z-TIERRA DEL FUEGO,Zona Inicial_Z-TUCUMAN,Provincia_CAPITAL FEDERAL,Provincia_CATAMARCA,Provincia_CHACO,Provincia_CHUBUT,Provincia_CONURBANO,Provincia_CORDOBA,Provincia_CORRIENTES,Provincia_ENTRE RIOS,Provincia_FORMOSA,Provincia_JUJUY,Provincia_LA PAMPA,Provincia_LA RIOJA,Provincia_MENDOZA,Provincia_MISIONES,Provincia_NEUQUEN,Provincia_RIO NEGRO,Provincia_SALTA,Provincia_SAN JUAN,Provincia_SAN LUIS,Provincia_SANTA CRUZ,Provincia_SANTA FE,Provincia_SANTIAGO DEL ESTERO,Provincia_TIERRA DEL FUEGO,Provincia_TUCUMAN
2023-12-07,51,0 days 00:18:48.392156862,0 days 00:36:36.274509803,0 days 01:02:08.549019607,4.0,2.0,0.0,12,0,9,37,14,1,3,5,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-08,34,0 days 00:04:57.441176470,0 days 00:40:30.794117647,0 days 00:49:55.352941176,1.0,0.0,0.0,5,0,6,19,15,1,2,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-09,46,0 days 00:12:14.282608695,0 days 00:43:07.565217391,0 days 01:00:22.043478260,5.0,3.0,0.0,10,0,12,20,26,1,3,12,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-12-10,30,0 days 00:14:16.100000,0 days 00:28:36.533333333,0 days 00:47:51,2.0,2.0,0.0,4,0,5,17,13,2,0,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2023-12-11,48,0 days 00:05:23.437500,0 days 00:43:36.354166666,0 days 00:51:13.750000,5.0,1.0,0.0,6,0,11,27,21,1,2,5,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-12,34,0 days 00:04:30.294117647,0 days 00:32:56.735294117,0 days 00:40:45.470588235,2.0,0.0,0.0,5,0,5,23,11,1,1,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13,41,0 days 00:05:50.170731707,0 days 00:45:14.585365853,0 days 00:53:54.853658536,3.0,1.0,0.0,3,0,12,31,10,1,3,12,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-14,47,0 days 00:08:05.574468085,0 days 00:37:59.553191489,0 days 00:49:09.425531914,4.0,1.0,0.0,3,0,9,25,22,2,4,6,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-15,41,0 days 00:07:20.048780487,0 days 00:51:10.097560975,0 days 01:00:48.365853658,5.0,2.0,0.0,3,0,6,24,17,0,4,9,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-16,31,0 days 00:12:54.322580645,0 days 00:32:05.774193548,0 days 00:47:03.225806451,5.0,4.0,0.0,3,0,5,17,14,1,0,10,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-17,39,0 days 00:27:44.205128205,0 days 00:38:06.487179487,0 days 01:08:38.846153846,2.0,1.0,0.0,6,0,9,22,17,0,1,7,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-18,69,0 days 00:15:16.797101449,0 days 00:34:20.753623188,0 days 00:59:14.565217391,4.0,5.0,0.0,10,0,14,40,29,0,2,8,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,38,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2023-12-19,53,0 days 00:05:41.698113207,0 days 00:34:52.207547169,0 days 00:43:00.584905660,0.0,0.0,0.0,8,0,3,31,22,1,1,8,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-20,44,0 days 00:06:26.272727272,0 days 00:31:21.272727272,0 days 00:40:03.909090909,4.0,2.0,0.0,6,0,4,27,17,1,5,4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-12-21,43,0 days 00:11:36.860465116,0 days 00:23:52.093023255,0 days 00:38:01.232558139,5.0,2.0,0.0,10,0,6,27,16,1,3,14,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-22,35,0 days 00:10:24.771428571,0 days 00:37:47.514285714,0 days 00:51:01.685714285,0.0,0.0,0.0,6,0,6,12,23,2,2,6,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-23,31,0 days 00:19:53.903225806,0 days 00:32:05.709677419,0 days 00:55:14.645161290,2.0,1.0,0.0,4,0,3,21,10,2,1,9,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-24,17,0 days 00:09:10.764705882,0 days 00:44:09.823529411,0 days 00:56:02.117647058,2.0,2.0,0.0,3,0,7,9,8,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-12-25,36,0 days 00:07:58.166666666,0 days 00:24:44.833333333,0 days 00:35:24.194444444,1.0,0.0,0.0,10,0,5,22,14,1,2,7,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-12-26,52,0 days 00:05:58.326923076,0 days 00:34:59.038461538,0 days 00:43:32.846153846,2.0,0.0,0.0,11,0,2,33,19,1,3,14,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,0,0,0,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023-12-27,47,0 days 00:07:06.893617021,0 days 00:52:50.553191489,0 days 01:01:56.340425531,1.0,7.0,0.0,8,0,5,19,28,2,1,7,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-28,50,0 days 00:08:40.400000,0 days 00:35:01.720000,0 days 00:46:46.320000,4.0,1.0,0.0,3,0,6,29,21,2,4,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-29,36,0 days 00:07:49.111111111,0 days 00:54:48.916666666,0 days 01:04:55.305555555,2.0,0.0,0.0,11,0,4,21,15,0,3,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-30,32,0 days 00:18:25.593750,0 days 00:34:59.562500,0 days 00:56:46.093750,1.0,1.0,0.0,4,0,5,18,14,0,1,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-31,35,0 days 00:12:43.857142857,0 days 00:28:27.571428571,0 days 00:43:04.171428571,3.0,2.0,0.0,10,0,3,19,16,1,1,13,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-01-01,26,0 days 00:16:31.076923076,0 days 00:24:52.500000,0 days 00:44:10.307692307,2.0,0.0,0.0,6,0,4,19,7,1,2,9,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-02,62,0 days 00:11:25.016129032,0 days 00:29:22.370967741,0 days 00:54:42.016129032,2.0,0.0,0.0,7,0,5,36,26,2,5,9,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-03,69,0 days 00:16:57.637681159,0 days 00:37:43.840579710,0 days 01:06:38.724637681,3.0,2.0,0.0,10,0,13,36,33,8,5,11,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,0,0,0,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-01-04,55,0 days 00:08:28.272727272,0 days 00:28:33.854545454,0 days 00:45:55.036363636,2.0,2.0,0.0,6,0,14,32,23,4,6,12,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-05,41,0 days 00:16:41.390243902,0 days 00:31:00.780487804,0 days 01:06:13.341463414,3.0,2.0,0.0,12,0,7,25,16,2,2,8,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,0,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-01-06,33,0 days 00:05:57.787878787,0 days 00:22:42.787878787,0 days 00:30:53.363636363,0.0,1.0,0.0,8,0,1,19,14,1,2,12,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-07,36,0 days 00:10:09.083333333,0 days 00:33:47.277777777,0 days 00:46:47.277777777,0.0,1.0,0.0,10,0,4,24,12,0,2,2,9,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-08,50,0 days 00:08:37.440000,0 days 00:37:26.940000,0 days 00:48:28.400000,1.0,4.0,0.0,8,0,6,33,17,2,5,2,3,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-09,45,0 days 00:04:07.777777777,0 days 00:26:17.133333333,0 days 00:32:52.177777777,0.0,0.0,0.0,10,0,4,24,21,6,2,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024-01-10,45,0 days 00:06:17.155555555,0 days 00:34:47.244444444,0 days 00:43:42.711111111,1.0,2.0,0.0,7,0,5,24,21,1,5,5,5,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-01-11,52,0 days 00:06:31.730769230,0 days 00:24:29.384615384,0 days 00:33:06.442307692,2.0,3.0,0.0,13,0,2,30,22,1,8,8,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-12,54,0 days 00:06:58.592592592,0 days 00:37:05.203703703,0 days 00:47:38.018518518,5.0,3.0,0.0,7,0,5,32,22,4,4,8,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-01-13,35,0 days 00:07:57.600000,0 days 00:41:44.657142857,0 days 00:52:12.200000,2.0,0.0,0.0,5,0,9,19,16,3,4,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-14,48,0 days 00:11:14.125000,0 days 00:24:39.187500,0 days 00:39:47.291666666,4.0,1.0,0.0,12,0,4,26,22,2,3,13,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-15,73,0 days 00:08:55.109589041,0 days 00:32:03.082191780,0 days 00:43:55.712328767,2.0,1.0,0.0,7,0,9,38,35,5,2,12,6,11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35,0,0,0,28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-01-16,67,0 days 00:06:48.388059701,0 days 00:37:21,0 days 00:47:15.910447761,3.0,1.0,0.0,9,0,12,40,27,8,7,14,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-17,60,0 days 00:10:58.633333333,0 days 00:36:33.466666666,0 days 00:50:51.216666666,2.0,0.0,0.0,11,0,5,38,22,1,7,11,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-18,56,0 days 00:11:56.214285714,0 days 00:30:33.767857142,0 days 00:44:49.553571428,4.0,0.0,0.0,11,0,6,30,26,2,5,11,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-01-19,42,0 days 00:14:28.952380952,0 days 00:39:23.142857142,0 days 01:00:49.119047619,1.0,2.0,0.0,5,0,7,25,17,2,7,5,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-20,44,0 days 00:29:58.500000,0 days 00:38:59.363636363,0 days 01:12:24.136363636,1.0,1.0,0.0,13,0,5,28,16,5,4,13,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21,46,0 days 00:08:28.608695652,0 days 00:31:37.282608695,0 days 00:46:18.913043478,4.0,1.0,0.0,5,0,6,21,25,2,2,9,8,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-01-22,70,0 days 00:07:36.971428571,0 days 00:33:48.542857142,0 days 00:43:28.628571428,1.0,2.0,0.0,16,0,5,40,30,4,7,10,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-23,78,0 days 00:09:09.897435897,0 days 00:44:02.064102564,0 days 00:55:53.384615384,3.0,3.0,0.0,14,0,13,44,34,4,4,13,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-01-24,61,0 days 00:11:51.688524590,0 days 00:33:32.983606557,0 days 00:47:25.393442622,2.0,4.0,0.0,14,0,7,36,25,2,6,12,5,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-25,63,0 days 00:08:56.492063492,0 days 00:29:12.857142857,0 days 00:41:26.047619047,4.0,0.0,0.0,12,0,3,38,25,1,2,10,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-26,65,0 days 00:13:57.600000,0 days 00:47:47.569230769,0 days 01:04:27.569230769,3.0,1.0,0.0,12,0,3,40,25,5,5,9,8,9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,29,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-01-27,44,0 days 00:17:20.977272727,0 days 00:32:07.727272727,0 days 00:52:00.795454545,0.0,1.0,0.0,10,0,5,27,17,6,3,8,8,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-28,38,0 days 00:12:30.394736842,0 days 00:46:01.157894736,0 days 01:00:55.052631578,1.0,0.0,0.0,8,0,4,26,12,2,3,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0,0,0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-01-29,76,0 days 00:10:05.105263157,0 days 00:30:52.065789473,0 days 00:53:38.407894736,2.0,0.0,0.0,9,0,7,55,21,0,8,14,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-30,63,0 days 00:12:07.174603174,0 days 00:24:16.698412698,0 days 01:00:17.682539682,1.0,0.0,0.0,6,0,8,37,26,3,3,11,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-31,55,0 days 00:21:21.272727272,0 days 00:47:40.236363636,0 days 01:14:46.781818181,7.0,1.0,0.0,6,0,8,34,21,2,4,10,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,0,0,0,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-02-01,44,0 days 00:10:26.477272727,0 days 00:30:27.613636363,0 days 00:42:53.068181818,1.0,2.0,0.0,5,0,4,27,17,0,4,7,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-02,44,0 days 00:08:11.818181818,0 days 00:53:34.295454545,0 days 01:04:40.272727272,1.0,1.0,0.0,10,0,4,28,16,0,2,7,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-03,37,0 days 00:13:27.513513513,0 days 00:32:30.675675675,0 days 00:49:47,0.0,0.0,0.0,10,0,6,19,18,3,2,8,5,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-04,36,0 days 00:06:15.527777777,0 days 00:35:11.694444444,0 days 00:50:06.388888888,0.0,1.0,0.0,4,0,6,23,13,3,3,5,5,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-05,57,0 days 00:22:16.894736842,0 days 00:53:59.859649122,0 days 01:30:18.526315789,1.0,5.0,0.0,11,0,7,41,16,3,4,16,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,26,0,0,0,25,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2024-02-06,60,0 days 00:06:11.433333333,0 days 00:25:22.550000,0 days 00:50:00.716666666,0.0,4.0,0.0,9,0,5,38,22,4,4,6,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-07,63,0 days 00:16:01.936507936,0 days 00:41:16.222222222,0 days 01:13:32.682539682,2.0,0.0,0.0,9,1,9,42,21,1,1,10,16,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-08,45,0 days 00:12:57.466666666,0 days 00:31:08.577777777,0 days 00:52:00.177777777,1.0,2.0,0.0,14,0,9,23,22,1,1,18,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-09,45,0 days 00:16:09.400000,0 days 00:30:34.800000,0 days 01:03:01.977777777,3.0,1.0,0.0,13,0,5,21,24,3,3,8,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-10,39,0 days 00:08:33.512820512,0 days 00:38:12.282051282,0 days 00:50:27.666666666,0.0,0.0,0.0,10,0,10,21,18,4,2,12,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-11,38,0 days 00:06:31.947368421,0 days 00:52:13,0 days 01:02:45.368421052,2.0,1.0,0.0,9,0,6,18,20,1,0,9,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12,38,0 days 00:08:16.315789473,0 days 00:31:49.421052631,0 days 00:42:45.947368421,1.0,0.0,0.0,15,0,3,18,20,4,0,8,1,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,10,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-02-13,35,0 days 00:07:58.057142857,0 days 00:39:27.028571428,0 days 00:49:29.514285714,1.0,1.0,0.0,8,0,13,20,15,3,4,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-14,42,0 days 00:23:41.833333333,0 days 00:44:59.047619047,0 days 01:10:42.833333333,2.0,0.0,0.0,10,0,5,28,14,3,1,10,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15,59,0 days 00:10:17.711864406,0 days 00:31:17.881355932,0 days 00:42:51.457627118,2.0,2.0,0.0,9,0,7,31,28,7,4,6,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-16,54,0 days 00:13:50.629629629,0 days 00:51:27.685185185,0 days 01:07:51.574074074,3.0,2.0,0.0,9,0,4,29,25,3,3,11,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-02-17,33,0 days 00:19:45.454545454,0 days 00:40:57.212121212,0 days 01:03:06.363636363,0.0,0.0,0.0,8,1,2,18,15,3,1,9,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-18,48,0 days 00:04:36.833333333,0 days 00:27:03.958333333,0 days 00:33:44.312500,0.0,1.0,0.0,12,0,4,28,20,2,4,9,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
