Fecha,cantidad_servicios,tiempo_asignacion_prom,tiempo_arribo_prom,tiempo_respuesta_prom,Cantidad Camb.Color,Cantidad Reclamos,Cantidad Rechazos Internac.,Ciclo Vida_ADULTO MAY,Ciclo Vida_NEONATAL,Ciclo Vida_PEDIATRICO,Sexo_F,Sexo_M,Zona Inicial_INTERIOR,Zona Inicial_NOROESTE,Zona Inicial_NORTE,Zona Inicial_OESTE,Zona Inicial_SUR,Zona Inicial_Z-CATAMARCA,Zona Inicial_Z-CHACO,Zona Inicial_Z-CORDOBA,Zona Inicial_Z-ENTRE RIOS,Zona Inicial_Z-JUJUY,Zona Inicial_Z-LA RIOJA,Zona Inicial_Z-MENDOZA,Zona Inicial_Z-MISIONES,Zona Inicial_Z-RIO NEGRO,Zona Inicial_Z-SALTA,Zona Inicial_Z-SAN JUAN,Zona Inicial_Z-SAN LUIS,Zona Inicial_Z-SANTA FE,Zona Inicial_Z-SANTIAGO DEL ESTERO,Zona Inicial_Z-TIERRA DEL FUEGO,Zona Inicial_Z-TUCUMAN,Provincia_CAPITAL FEDERAL,Provincia_CATAMARCA,Provincia_CHACO,Provincia_CONURBANO,Provincia_CORDOBA,Provincia_ENTRE RIOS,Provincia_JUJUY,Provincia_LA RIOJA,Provincia_MENDOZA,Provincia_MISIONES,Provincia_RIO NEGRO,Provincia_SALTA,Provincia_SAN JUAN,Provincia_SAN LUIS,Provincia_SANTA FE,Provincia_SANTIAGO DEL ESTERO,Provincia_TIERRA DEL FUEGO,Provincia_TUCUMAN,Color Curso_ROJO,Internó_SI
2022-03-04,37,0 days 00:37:30.702702702,0 days 01:38:01.216216216,0 days 01:45:15.027027027,12.0,15.0,4.0,14,0,3,19,18,1,1,10,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,3
2022-03-05,37,0 days 00:03:07.945945945,0 days 01:10:37.513513513,0 days 00:39:55.459459459,6.0,3.0,6.0,19,0,2,20,17,0,2,10,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7
2022-03-06,29,0 days 00:04:30.517241379,0 days 02:02:35.724137931,0 days 00:45:32.517241379,7.0,1.0,0.0,16,0,2,13,16,0,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7
2022-03-07,45,0 days 00:04:23.333333333,0 days 01:45:23.333333333,0 days 01:07:18.244444444,8.0,7.0,15.0,21,0,3,24,21,0,0,6,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10
2022-03-08,28,0 days 00:44:54.642857142,0 days 02:01:30.071428571,0 days 02:03:36.678571428,5.0,5.0,6.0,16,0,4,17,11,1,0,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,4
2022-03-09,35,0 days 00:02:33.657142857,0 days 01:26:08.314285714,0 days 00:54:03.028571428,2.0,3.0,9.0,19,0,1,24,11,1,1,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7
2022-03-10,33,0 days 00:17:01.424242424,0 days 01:31:21.515151515,0 days 01:08:57.393939393,5.0,13.0,30.0,17,0,1,17,16,1,1,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9
2022-03-11,25,0 days 00:02:58.040000,0 days 00:53:42.280000,0 days 00:58:56.880000,0.0,5.0,8.0,11,0,2,12,13,0,2,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6
2022-03-12,30,0 days 00:04:45.033333333,0 days 01:42:42.533333333,0 days 01:04:35.833333333,5.0,5.0,1.0,13,0,3,22,8,0,1,5,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2
2022-03-13,27,0 days 00:25:22.592592592,0 days 00:47:39.407407407,0 days 01:16:00.296296296,4.0,3.0,4.0,13,0,2,14,13,0,2,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
2022-03-14,38,0 days 00:22:20.921052631,0 days 01:24:46.710526315,0 days 01:49:53.605263157,12.0,15.0,13.0,18,0,3,23,15,2,5,9,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11
2022-03-15,38,0 days 00:15:09.315789473,0 days 01:11:17.947368421,0 days 01:06:38.473684210,6.0,15.0,9.0,22,0,2,26,12,1,2,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8
2022-03-16,23,0 days 00:01:52.043478260,0 days 02:41:41.260869565,0 days 00:48:53.869565217,1.0,6.0,17.0,11,0,1,13,10,0,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3
2022-03-17,47,0 days 00:25:26.957446808,0 days 01:35:10.319148936,0 days 01:39:39.340425531,14.0,10.0,29.0,17,0,2,32,15,1,1,8,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8
2022-03-18,35,0 days 00:02:03.571428571,0 days 00:58:16.657142857,0 days 01:04:04.200000,6.0,3.0,9.0,17,0,3,25,10,3,3,6,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9
2022-03-19,36,0 days 00:01:33.055555555,0 days 01:12:40.583333333,0 days 00:44:47.777777777,7.0,0.0,0.0,16,0,2,20,16,0,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8
2022-03-20,26,0 days 00:02:25.846153846,0 days 00:32:37.538461538,0 days 00:37:05.538461538,3.0,2.0,9.0,14,0,3,19,7,0,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10
2022-03-21,52,0 days 00:03:29.750000,0 days 00:55:19.769230769,0 days 01:01:50.942307692,4.0,9.0,32.0,26,0,2,35,17,1,4,7,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17
2022-03-22,42,0 days 00:05:00.166666666,0 days 00:40:16.976190476,0 days 00:48:56.666666666,3.0,1.0,10.0,16,0,2,33,8,1,7,5,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,0,0,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,6
2022-03-23,41,0 days 00:08:48.268292682,0 days 00:40:06.536585365,0 days 00:52:06.146341463,4.0,8.0,10.0,24,0,0,33,8,0,4,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12
2022-03-24,20,0 days 00:04:02.150000,0 days 00:48:25.100000,0 days 00:55:36.600000,1.0,0.0,1.0,9,0,4,15,5,1,1,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6
2022-03-25,36,0 days 00:06:25.916666666,0 days 01:09:29.277777777,0 days 01:18:11.611111111,7.0,13.0,3.0,17,0,5,25,11,0,2,6,2,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,0,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,7
2022-03-26,36,0 days 00:02:17.500000,0 days 00:38:06.472222222,0 days 00:42:43.583333333,5.0,3.0,3.0,24,0,3,25,11,0,0,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
2022-03-27,31,0 days 00:03:18.645161290,0 days 02:13:38.258064516,0 days 00:56:47.741935483,3.0,3.0,1.0,15,0,3,22,9,2,0,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
2022-03-28,49,0 days 00:15:04.061224489,0 days 01:38:38.102040816,0 days 01:11:27.428571428,7.0,13.0,23.0,21,0,2,33,16,2,3,7,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11
2022-03-29,43,0 days 00:04:40.720930232,0 days 00:42:26.581395348,0 days 00:49:37.441860465,6.0,13.0,23.0,26,0,4,25,18,2,3,8,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13
2022-03-30,45,0 days 00:02:13.688888888,0 days 01:42:56.488888888,0 days 00:47:17.511111111,5.0,4.0,1.0,28,0,0,33,12,0,5,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10
2022-03-31,42,0 days 00:05:13.619047619,0 days 00:47:11.476190476,0 days 00:54:39.428571428,4.0,10.0,18.0,27,0,3,23,19,2,0,7,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10
2022-04-01,39,0 days 00:03:51.769230769,0 days 02:50:10.615384615,0 days 01:18:54.205128205,3.0,7.0,5.0,17,0,1,22,17,0,3,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10
2022-04-02,28,0 days 00:05:18.500000,0 days 00:30:27.678571428,0 days 00:38:55.214285714,1.0,5.0,2.0,11,0,3,11,17,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4
2022-04-03,32,0 days 00:01:54.093750,0 days 01:20:29.906250,0 days 00:43:31.687500,4.0,3.0,0.0,16,0,2,17,15,0,4,4,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
2022-04-04,40,0 days 00:16:34.625000,0 days 01:00:11.875000,0 days 01:19:05.400000,9.0,16.0,14.0,20,0,5,19,21,1,0,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
2022-04-05,35,0 days 00:02:34.028571428,0 days 00:39:57.685714285,0 days 00:44:39.742857142,2.0,6.0,27.0,15,0,3,19,16,1,1,10,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9
2022-04-06,31,0 days 00:32:46.225806451,0 days 00:52:38.838709677,0 days 01:27:44.967741935,8.0,5.0,14.0,17,0,4,16,15,1,2,10,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6
2022-04-07,44,0 days 00:03:48.636363636,0 days 00:48:20.840909090,0 days 00:54:31.886363636,7.0,5.0,11.0,22,0,7,24,20,1,3,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9
2022-04-08,34,0 days 00:02:10.794117647,0 days 01:29:14.529411764,0 days 00:57:59.558823529,4.0,9.0,13.0,17,0,4,22,12,2,1,6,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5
2022-04-09,25,0 days 00:06:34.720000,0 days 00:50:02,0 days 00:58:45.680000,1.0,1.0,0.0,15,0,1,17,8,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7
2022-04-10,36,0 days 00:11:30.111111111,0 days 01:42:41.833333333,0 days 01:17:27.055555555,6.0,1.0,0.0,17,0,5,24,12,0,2,7,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4
2022-04-11,35,0 days 00:06:10.571428571,0 days 02:04:30.428571428,0 days 01:02:35.114285714,7.0,13.0,20.0,15,0,3,20,15,0,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6
2022-04-12,32,0 days 00:03:20.312500,0 days 00:41:14.968750,0 days 00:47:38.375000,3.0,8.0,18.0,12,0,6,22,10,1,1,7,4,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,7
2022-04-13,31,0 days 00:04:27.870967741,0 days 02:11:19,0 days 00:50:02.677419354,5.0,1.0,4.0,15,0,1,17,14,0,2,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8
2022-04-14,14,0 days 00:02:01.785714285,0 days 00:21:02.142857142,0 days 00:25:11.428571428,0.0,1.0,4.0,7,0,1,4,10,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
2022-04-15,40,0 days 00:03:49.125000,0 days 01:38:25.825000,0 days 00:34:16.175000,5.0,3.0,1.0,18,0,0,25,15,0,1,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14
2022-04-16,46,0 days 00:01:12.695652173,0 days 00:32:25.608695652,0 days 00:36:18.130434782,4.0,0.0,3.0,22,0,4,27,19,2,2,11,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13
2022-04-17,30,0 days 00:11:25.633333333,0 days 00:34:25.500000,0 days 00:49:11.633333333,3.0,3.0,0.0,17,0,3,18,12,1,2,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3
2022-04-18,25,0 days 00:04:06.920000,0 days 00:30:00.640000,0 days 00:39:06.720000,1.0,2.0,7.0,11,0,0,18,7,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
2022-04-19,33,0 days 00:02:50.909090909,0 days 02:14:36.757575757,0 days 00:59:44.848484848,2.0,6.0,3.0,14,0,2,23,10,1,3,9,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,8
2022-04-20,35,0 days 00:21:44.857142857,0 days 00:34:01.771428571,0 days 01:02:19.057142857,3.0,15.0,7.0,23,0,2,21,14,0,3,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
2022-04-21,32,0 days 00:02:58.500000,0 days 00:39:14.843750,0 days 00:45:27.812500,0.0,8.0,17.0,15,0,3,17,15,0,1,6,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9
2022-04-22,31,0 days 00:04:25.903225806,0 days 00:34:45.258064516,0 days 00:43:12.935483870,4.0,6.0,17.0,16,0,0,17,14,0,1,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7
2022-04-23,33,0 days 00:10:36.484848484,0 days 00:29:33.969696969,0 days 00:42:33.212121212,8.0,4.0,4.0,19,0,0,21,12,1,1,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10
2022-04-24,28,0 days 00:02:45.964285714,0 days 00:31:29,0 days 00:36:46.607142857,4.0,2.0,3.0,16,0,0,24,4,1,0,5,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16,0,0,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12,9
2022-04-25,39,0 days 00:03:24.051282051,0 days 01:11:21.282051282,0 days 00:40:55.076923076,1.0,8.0,8.0,21,0,6,27,12,0,4,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6
2022-04-26,33,0 days 00:09:30,0 days 00:46:45.363636363,0 days 01:00:34.939393939,3.0,11.0,31.0,17,1,2,21,12,1,2,9,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10
2022-04-27,32,0 days 00:02:49.781250,0 days 00:46:35,0 days 00:52:06.031250,0.0,4.0,4.0,16,0,2,20,12,0,2,3,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7
2022-04-28,32,0 days 00:10:17.562500,0 days 00:35:56.406250,0 days 00:48:52.375000,4.0,1.0,15.0,18,0,3,23,9,0,1,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7
2022-04-29,38,0 days 00:03:03.842105263,0 days 00:31:03.421052631,0 days 00:38:23.157894736,3.0,1.0,1.0,20,0,2,18,20,2,1,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4
2022-04-30,24,0 days 00:04:34.250000,0 days 00:35:11.708333333,0 days 00:41:31.041666666,2.0,4.0,0.0,14,0,2,16,8,0,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5
2022-05-01,31,0 days 00:31:25.870967741,0 days 00:48:36.193548387,0 days 01:21:43,5.0,2.0,2.0,15,0,5,18,13,0,0,6,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12
2022-05-02,33,0 days 00:13:36.151515151,0 days 00:49:31,0 days 01:05:34.454545454,3.0,8.0,6.0,18,0,3,22,11,0,1,6,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7
2022-05-03,26,0 days 00:02:08.846153846,0 days 00:36:54.807692307,0 days 00:41:31.076923076,2.0,4.0,1.0,13,0,2,19,7,0,0,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2
2022-05-04,26,0 days 00:16:55.269230769,0 days 01:09:05.076923076,0 days 01:28:30.538461538,3.0,2.0,8.0,13,0,3,13,13,0,3,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
2022-05-05,42,0 days 00:04:41.119047619,0 days 01:18:04.809523809,0 days 01:24:39.452380952,9.0,11.0,27.0,26,0,6,26,16,0,2,11,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15
2022-05-06,28,0 days 00:40:46.571428571,0 days 00:56:34.928571428,0 days 01:40:11.750000,6.0,9.0,6.0,19,0,1,16,12,0,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5
2022-05-07,41,0 days 01:11:32.146341463,0 days 00:45:42.292682926,0 days 01:59:53.341463414,11.0,7.0,1.0,23,0,8,24,17,2,3,12,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8
2022-05-08,29,0 days 00:01:54.413793103,0 days 01:09:03.551724137,0 days 00:39:48.448275862,2.0,0.0,0.0,15,0,3,24,5,0,1,5,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4
2022-05-09,40,0 days 00:13:16.725000,0 days 00:52:24.700000,0 days 01:07:39.525000,9.0,3.0,39.0,22,0,5,25,15,0,1,12,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6
2022-05-10,42,0 days 00:15:17.380952380,0 days 00:41:09.380952380,0 days 00:59:03.714285714,8.0,6.0,32.0,24,0,3,30,12,0,1,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7
2022-05-11,39,0 days 00:21:06.153846153,0 days 00:50:44.179487179,0 days 01:14:28.692307692,7.0,10.0,12.0,19,0,2,24,15,0,0,7,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,9
2022-05-12,35,0 days 00:02:00.314285714,0 days 00:39:32.885714285,0 days 00:44:16.742857142,2.0,7.0,23.0,22,0,1,22,13,1,0,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3
2022-05-13,27,0 days 00:03:01.703703703,0 days 00:44:27.666666666,0 days 00:49:23.222222222,2.0,3.0,6.0,15,0,0,15,12,0,2,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6
2022-05-14,34,0 days 00:03:46.941176470,0 days 00:29:40.588235294,0 days 00:36:16,3.0,2.0,2.0,18,0,4,21,13,1,0,6,6,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,8
2022-05-15,26,0 days 00:02:45.500000,0 days 01:19:48.769230769,0 days 00:34:53.500000,4.0,4.0,5.0,11,0,1,15,11,2,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5
2022-05-16,41,0 days 01:39:49.024390243,0 days 02:25:31.341463414,0 days 01:05:49.804878048,13.0,12.0,14.0,20,0,5,24,17,0,2,14,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6
2022-05-17,30,0 days 00:25:38.700000,0 days 01:14:18.433333333,0 days 01:41:10.666666666,7.0,7.0,19.0,21,0,3,18,12,0,2,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,9
2022-05-18,31,0 days 00:05:07.516129032,0 days 01:08:02.580645161,0 days 00:32:58,4.0,2.0,1.0,17,0,4,16,15,1,1,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
2022-05-19,43,0 days 00:09:09.860465116,0 days 00:46:09.953488372,0 days 01:03:01.255813953,6.0,12.0,13.0,21,0,2,29,14,2,1,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7
2022-05-20,35,0 days 00:17:43.457142857,0 days 02:03:21.742857142,0 days 01:49:13,6.0,11.0,4.0,16,0,3,21,14,1,1,9,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7
2022-05-21,38,0 days 00:09:32.815789473,0 days 00:40:12.447368421,0 days 00:51:43.368421052,8.0,4.0,1.0,21,0,2,24,14,0,1,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7
2022-05-22,38,0 days 00:07:41.210526315,0 days 00:40:55.131578947,0 days 00:51:10.763157894,5.0,2.0,2.0,21,0,2,17,21,1,3,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9
2022-05-23,30,0 days 00:04:18.800000,0 days 00:37:20.666666666,0 days 00:43:47.066666666,1.0,6.0,5.0,18,0,1,20,10,1,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6
2022-05-24,30,0 days 00:10:51.800000,0 days 02:11:03.866666666,0 days 01:18:18.466666666,7.0,4.0,1.0,16,0,0,17,13,0,2,9,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
2022-05-25,44,0 days 01:19:01.159090909,0 days 00:27:48.681818181,0 days 00:43:22.250000,7.0,17.0,1.0,22,0,4,28,16,1,2,13,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,0,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,7
2022-05-26,34,0 days 00:09:06.705882352,0 days 01:24:38.323529411,0 days 01:04:31.852941176,4.0,6.0,17.0,17,0,1,21,13,2,1,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,8
2022-05-27,35,0 days 00:02:02.142857142,0 days 02:49:44.971428571,0 days 00:57:06.542857142,3.0,9.0,25.0,19,0,3,18,17,0,0,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9
